regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,4,0.5,4.0,64,8192,4096,16384,10240,3075.698,4299.186,3209.718,0.1095
mixed,8,4,0.5,4.0,128,0,128,512,320,220.16,259.614,222.272,0.0535
mixed,8,4,0.5,4.0,128,0,256,1024,640,284.994,363.165,289.598,0.0589
mixed,8,4,0.5,4.0,128,0,512,2048,1280,409.918,565.95,429.503,0.1255
mixed,8,4,0.5,4.0,128,0,1024,4096,2560,667.517,969.946,699.037,0.1042
mixed,8,4,0.5,4.0,128,0,2048,8192,5120,1170.875,1779.864,1242.65,0.1179
mixed,8,4,0.5,4.0,128,0,4096,16384,10240,2186.873,3404.369,2310.779,0.1018
mixed,8,4,0.5,4.0,128,512,128,512,320,459.708,499.392,461.277,0.0395
mixed,8,4,0.5,4.0,128,512,256,1024,640,525.597,600.862,528.477,0.0383
mixed,8,4,0.5,4.0,128,512,512,2048,1280,649.884,799.196,670.941,0.141
mixed,8,4,0.5,4.0,128,512,1024,4096,2560,901.211,1208.125,930.714,0.0961
mixed,8,4,0.5,4.0,128,512,2048,8192,5120,1410.455,2023.287,1476.536,0.1078
mixed,8,4,0.5,4.0,128,512,4096,16384,10240,2424.182,3645.197,2553.973,0.1063
mixed,8,4,0.5,4.0,128,1024,128,512,320,561.469,598.814,561.502,0.0009
mixed,8,4,0.5,4.0,128,1024,256,1024,640,623.679,698.43,626.14,0.0329
mixed,8,4,0.5,4.0,128,1024,512,2048,1280,749.916,900.702,766.208,0.108
mixed,8,4,0.5,4.0,128,1024,1024,4096,2560,996.825,1303.93,1033.054,0.118
mixed,8,4,0.5,4.0,128,1024,2048,8192,5120,1507.546,2121.015,1573.881,0.1081
mixed,8,4,0.5,4.0,128,1024,4096,16384,10240,2525.397,3740.781,2645.779,0.099
mixed,8,4,0.5,4.0,128,2048,128,512,320,768.414,804.671,765.117,-0.0909
mixed,8,4,0.5,4.0,128,2048,256,1024,640,825.79,904.346,831.133,0.068
mixed,8,4,0.5,4.0,128,2048,512,2048,1280,956.284,1103.58,970.526,0.0967
mixed,8,4,0.5,4.0,128,2048,1024,4096,2560,1204.059,1507.228,1239.515,0.117
mixed,8,4,0.5,4.0,128,2048,2048,8192,5120,1708.473,2317.525,1775.8,0.1105
mixed,8,4,0.5,4.0,128,2048,4096,16384,10240,2731.16,3940.848,2850.931,0.099
mixed,8,4,0.5,4.0,128,4096,128,512,320,1161.338,1201.849,1163.644,0.0569
mixed,8,4,0.5,4.0,128,4096,256,1024,640,1226.012,1298.459,1223.419,-0.0358
mixed,8,4,0.5,4.0,128,4096,512,2048,1280,1349.945,1498.587,1367.16,0.1158
mixed,8,4,0.5,4.0,128,4096,1024,4096,2560,1601.722,1903.8,1629.625,0.0924
mixed,8,4,0.5,4.0,128,4096,2048,8192,5120,2103.033,2717.911,2174.101,0.1156
mixed,8,4,0.5,4.0,128,4096,4096,16384,10240,3115.534,4344.494,3248.34,0.1081
mixed,8,4,0.5,4.0,128,8192,128,512,320,1952.471,1987.735,1949.368,-0.088
mixed,8,4,0.5,4.0,128,8192,256,1024,640,2010.23,2087.544,2014.263,0.0522
mixed,8,4,0.5,4.0,128,8192,512,2048,1280,2139.097,2289.623,2153.688,0.0969
mixed,8,4,0.5,4.0,128,8192,1024,4096,2560,2389.047,2694.964,2419.124,0.0983
mixed,8,4,0.5,4.0,128,8192,2048,8192,5120,2890.866,3504.045,2969.076,0.1275
mixed,8,4,0.5,4.0,128,8192,4096,16384,10240,3910.992,5120.713,4045.264,0.111
mixed,8,4,0.5,4.0,256,0,128,512,320,512.221,551.838,517.213,0.126
mixed,8,4,0.5,4.0,256,0,256,1024,640,577.438,654.078,578.62,0.0154
mixed,8,4,0.5,4.0,256,0,512,2048,1280,702.941,852.891,716.764,0.0922
mixed,8,4,0.5,4.0,256,0,1024,4096,2560,953.437,1257.371,986.876,0.11
mixed,8,4,0.5,4.0,256,0,2048,8192,5120,1465.05,2066.743,1532.985,0.1129
mixed,8,4,0.5,4.0,256,0,4096,16384,10240,2475.094,3696.24,2600.277,0.1025
mixed,8,4,0.5,4.0,256,512,128,512,320,715.677,753.656,716.286,0.016
mixed,8,4,0.5,4.0,256,512,256,1024,640,777.787,854.877,778.364,0.0075
mixed,8,4,0.5,4.0,256,512,512,2048,1280,904.603,1055.899,918.396,0.0912
mixed,8,4,0.5,4.0,256,512,1024,4096,2560,1155.898,1456.282,1185.37,0.0981
mixed,8,4,0.5,4.0,256,512,2048,8192,5120,1662.423,2272.793,1728.923,0.109
mixed,8,4,0.5,4.0,256,512,4096,16384,10240,2678.709,3900.779,2805.013,0.1034
mixed,8,4,0.5,4.0,256,1024,128,512,320,915.486,957.18,918.364,0.069
mixed,8,4,0.5,4.0,256,1024,256,1024,640,976.729,1053.244,978.746,0.0264
mixed,8,4,0.5,4.0,256,1024,512,2048,1280,1102.619,1252.666,1118.074,0.103
mixed,8,4,0.5,4.0,256,1024,1024,4096,2560,1356.026,1655.834,1384.186,0.0939
mixed,8,4,0.5,4.0,256,1024,2048,8192,5120,1861.236,2469.108,1929.495,0.1123
mixed,8,4,0.5,4.0,256,1024,4096,16384,10240,2875.958,4086.732,3001.939,0.104
mixed,8,4,0.5,4.0,256,2048,128,512,320,1314.523,1351.77,1316.218,0.0455
mixed,8,4,0.5,4.0,256,2048,256,1024,640,1374.138,1452.984,1376.405,0.0288
mixed,8,4,0.5,4.0,256,2048,512,2048,1280,1503.671,1654.871,1515.514,0.0783
mixed,8,4,0.5,4.0,256,2048,1024,4096,2560,1753.72,2055.766,1784.535,0.102
mixed,8,4,0.5,4.0,256,2048,2048,8192,5120,2257.14,2867.956,2327.861,0.1158
mixed,8,4,0.5,4.0,256,2048,4096,16384,10240,3269.587,4493.387,3392.403,0.1004
mixed,8,4,0.5,4.0,256,4096,128,512,320,2103.414,2139.578,2103.83,0.0115
mixed,8,4,0.5,4.0,256,4096,256,1024,640,2166.582,2243.317,2169.751,0.0413
mixed,8,4,0.5,4.0,256,4096,512,2048,1280,2289.941,2435.764,2303.957,0.0961
mixed,8,4,0.5,4.0,256,4096,1024,4096,2560,2541.714,2846.26,2571.797,0.0988
mixed,8,4,0.5,4.0,256,4096,2048,8192,5120,3047.413,3654.769,3113.458,0.1087
mixed,8,4,0.5,4.0,256,4096,4096,16384,10240,4061.806,5272.298,4191.662,0.1073
mixed,8,4,0.5,4.0,256,8192,128,512,320,3684.818,3717.552,3678.864,-0.1819
mixed,8,4,0.5,4.0,256,8192,256,1024,640,3743.406,3820.817,3747.665,0.055
mixed,8,4,0.5,4.0,256,8192,512,2048,1280,3873.586,4019.632,3891.981,0.126
mixed,8,4,0.5,4.0,256,8192,1024,4096,2560,4124.206,4423.214,4152.237,0.0937
mixed,8,4,0.5,4.0,256,8192,2048,8192,5120,4623.979,5232.584,4694.412,0.1157
mixed,8,4,0.5,4.0,256,8192,4096,16384,10240,5644.108,6858.885,5779.525,0.1115
mixed,8,4,0.5,4.0,512,0,128,512,320,593.215,630.779,595.965,0.0732
mixed,8,4,0.5,4.0,512,0,256,1024,640,657.949,733.789,661.6,0.0481
mixed,8,4,0.5,4.0,512,0,512,2048,1280,781.694,933.757,800.189,0.1216
mixed,8,4,0.5,4.0,512,0,1024,4096,2560,1034.203,1339.482,1070.78,0.1198
mixed,8,4,0.5,4.0,512,0,2048,8192,5120,1542.713,2153.464,1611.002,0.1118
mixed,8,4,0.5,4.0,512,0,4096,16384,10240,2560.213,3777.55,2695.029,0.1107
mixed,8,4,0.5,4.0,512,512,128,512,320,1017.403,1054.683,1016.731,-0.018
mixed,8,4,0.5,4.0,512,512,256,1024,640,1082.109,1155.196,1084.572,0.0337
mixed,8,4,0.5,4.0,512,512,512,2048,1280,1205.852,1359.354,1220.921,0.0982
mixed,8,4,0.5,4.0,512,512,1024,4096,2560,1458.809,1765.686,1492.474,0.1097
mixed,8,4,0.5,4.0,512,512,2048,8192,5120,1965.016,2572.276,2032.055,0.1104
mixed,8,4,0.5,4.0,512,512,4096,16384,10240,2979.251,4207.79,3109.552,0.1061
mixed,8,4,0.5,4.0,512,1024,128,512,320,1418.234,1454.109,1419.609,0.0383
mixed,8,4,0.5,4.0,512,1024,256,1024,640,1483.033,1557.495,1483.514,0.0065
mixed,8,4,0.5,4.0,512,1024,512,2048,1280,1603.129,1763.065,1621.083,0.1123
mixed,8,4,0.5,4.0,512,1024,1024,4096,2560,1856.315,2167.732,1886.904,0.0982
mixed,8,4,0.5,4.0,512,1024,2048,8192,5120,2366.231,2971.632,2431.413,0.1077
mixed,8,4,0.5,4.0,512,1024,4096,16384,10240,3382.288,4602.925,3515.121,0.1088
mixed,8,4,0.5,4.0,512,2048,128,512,320,2213.173,2248.309,2204.662,-0.2422
mixed,8,4,0.5,4.0,512,2048,256,1024,640,2268.341,2346.197,2277.429,0.1167
mixed,8,4,0.5,4.0,512,2048,512,2048,1280,2400.15,2546.104,2414.871,0.1009
mixed,8,4,0.5,4.0,512,2048,1024,4096,2560,2648.759,2955.445,2686.643,0.1235
mixed,8,4,0.5,4.0,512,2048,2048,8192,5120,3158.769,3773.102,3228.209,0.113
mixed,8,4,0.5,4.0,512,2048,4096,16384,10240,4169.232,5389.962,4300.141,0.1072
mixed,8,4,0.5,4.0,512,4096,128,512,320,3779.98,3838.224,3782.863,0.0495
mixed,8,4,0.5,4.0,512,4096,256,1024,640,3833.231,3917.329,3846.032,0.1522
mixed,8,4,0.5,4.0,512,4096,512,2048,1280,3988.911,4116.08,3994.223,0.0418
mixed,8,4,0.5,4.0,512,4096,1024,4096,2560,4227.821,4518.574,4257.742,0.1029
mixed,8,4,0.5,4.0,512,4096,2048,8192,5120,4729.607,5350.151,4799.4,0.1125
mixed,8,4,0.5,4.0,512,4096,4096,16384,10240,5754.276,6966.177,5876.804,0.1011
mixed,8,4,0.5,4.0,512,8192,128,512,320,6966.34,6980.349,6955.997,-0.7383
mixed,8,4,0.5,4.0,512,8192,256,1024,640,7029.151,7089.828,7016.356,-0.2109
mixed,8,4,0.5,4.0,512,8192,512,2048,1280,7125.629,7294.56,7159.137,0.1984
mixed,8,4,0.5,4.0,512,8192,1024,4096,2560,7373.087,7689.6,7426.818,0.1698
mixed,8,4,0.5,4.0,512,8192,2048,8192,5120,7899.645,8511.643,7992.83,0.1523
mixed,8,4,0.5,4.0,512,8192,4096,16384,10240,8919.001,10140.242,9050.776,0.1079
mixed,8,4,0.5,4.0,1024,0,128,512,320,1384.826,1424.601,1384.379,-0.0112
mixed,8,4,0.5,4.0,1024,0,256,1024,640,1448.858,1524.537,1452.025,0.0418
mixed,8,4,0.5,4.0,1024,0,512,2048,1280,1571.385,1727.029,1593.241,0.1404
mixed,8,4,0.5,4.0,1024,0,1024,4096,2560,1827.83,2131.031,1863.129,0.1164
mixed,8,4,0.5,4.0,1024,0,2048,8192,5120,2330.295,2943.669,2398.743,0.1116
mixed,8,4,0.5,4.0,1024,0,4096,16384,10240,3354.161,4556.427,3472.245,0.0982
mixed,8,4,0.5,4.0,1024,512,128,512,320,2235.925,2274.359,2238.455,0.0658
mixed,8,4,0.5,4.0,1024,512,256,1024,640,2300.31,2378.519,2306.486,0.079
mixed,8,4,0.5,4.0,1024,512,512,2048,1280,2429.334,2580.851,2444.789,0.102
mixed,8,4,0.5,4.0,1024,512,1024,4096,2560,2680.244,2993.395,2712.277,0.1023
mixed,8,4,0.5,4.0,1024,512,2048,8192,5120,3186.004,3797.775,3255.344,0.1133
mixed,8,4,0.5,4.0,1024,512,4096,16384,10240,4205.548,5425.704,4331.599,0.1033
mixed,8,4,0.5,4.0,1024,1024,128,512,320,3042.996,3083.059,3041.042,-0.0488
mixed,8,4,0.5,4.0,1024,1024,256,1024,640,3102.58,3179.249,3109.843,0.0947
mixed,8,4,0.5,4.0,1024,1024,512,2048,1280,3231.729,3375.47,3244.146,0.0864
mixed,8,4,0.5,4.0,1024,1024,1024,4096,2560,3480.465,3787.214,3516.784,0.1184
mixed,8,4,0.5,4.0,1024,1024,2048,8192,5120,3993.583,4595.083,4058.51,0.1079
mixed,8,4,0.5,4.0,1024,1024,4096,16384,10240,5002.153,6223.397,5132.074,0.1064
mixed,8,4,0.5,4.0,1024,2048,128,512,320,4610.794,4653.422,4629.324,0.4347
mixed,8,4,0.5,4.0,1024,2048,256,1024,640,4683.018,4761.643,4688.14,0.0651
mixed,8,4,0.5,4.0,1024,2048,512,2048,1280,4799.147,4962.955,4828.937,0.1819
mixed,8,4,0.5,4.0,1024,2048,1024,4096,2560,5049.706,5365.927,5107.851,0.1839
mixed,8,4,0.5,4.0,1024,2048,2048,8192,5120,5559.691,6169.159,5633.51,0.1211
mixed,8,4,0.5,4.0,1024,2048,4096,16384,10240,6581.829,7805.152,6717.763,0.1111
mixed,8,4,0.5,4.0,1024,4096,128,512,320,7770.657,7792.732,7748.19,-1.0178
mixed,8,4,0.5,4.0,1024,4096,256,1024,640,7834.655,7889.369,7823.489,-0.2041
mixed,8,4,0.5,4.0,1024,4096,512,2048,1280,7949.018,8100.928,7975.423,0.1738
mixed,8,4,0.5,4.0,1024,4096,1024,4096,2560,8182.714,8501.725,8222.879,0.1259
mixed,8,4,0.5,4.0,1024,4096,2048,8192,5120,8687.575,9322.072,8755.096,0.1064
mixed,8,4,0.5,4.0,1024,4096,4096,16384,10240,9713.075,10933.231,9830.646,0.0964
mixed,8,4,0.5,4.0,1024,8192,128,512,320,14024.612,14066.019,14013.764,-0.262
mixed,8,4,0.5,4.0,1024,8192,256,1024,640,14082.498,14203.23,14078.4,-0.0339
mixed,8,4,0.5,4.0,1024,8192,512,2048,1280,14210.048,14318.882,14258.912,0.449
mixed,8,4,0.5,4.0,1024,8192,1024,4096,2560,14449.401,14777.662,14511.104,0.188
mixed,8,4,0.5,4.0,1024,8192,2048,8192,5120,14959.743,15584.126,15026.557,0.107
mixed,8,4,0.5,4.0,1024,8192,4096,16384,10240,15988.155,17215.286,16103.448,0.094
mixed,8,4,0.5,4.0,2048,0,128,512,320,4037.23,4080.846,3909.359,-2.9317
mixed,8,4,0.5,4.0,2048,0,256,1024,640,3973.263,3351.667,3203.666,
mixed,8,4,0.5,4.0,2048,0,512,2048,1280,3317.842,3452.593,3325.873,0.0596
mixed,8,4,0.5,4.0,2048,0,1024,4096,2560,3536.913,4080.812,3551.15,0.0262
mixed,8,4,0.5,4.0,2048,0,2048,8192,5120,3974.51,4494.252,4011.12,0.0704
mixed,8,4,0.5,4.0,2048,0,4096,16384,10240,4852.137,5806.086,4828.428,-0.0249
mixed,8,4,0.5,4.0,2048,512,128,512,320,4267.629,4300.011,4269.548,0.0593
mixed,8,4,0.5,4.0,2048,512,256,1024,640,4732.715,4499.181,4356.749,
mixed,8,4,0.5,4.0,2048,512,512,2048,1280,4467.374,4605.356,4477.26,0.0716
mixed,8,4,0.5,4.0,2048,512,1024,4096,2560,5093.705,4948.743,4635.341,
mixed,8,4,0.5,4.0,2048,512,2048,8192,5120,5055.979,5584.934,5091.369,0.0669
mixed,8,4,0.5,4.0,2048,512,4096,16384,10240,5934.216,6914.402,5860.455,-0.0753
mixed,8,4,0.5,4.0,2048,1024,128,512,320,5237.225,5271.658,5243.146,0.172
mixed,8,4,0.5,4.0,2048,1024,256,1024,640,5293.575,5953.252,6397.158,1.6729
mixed,8,4,0.5,4.0,2048,1024,512,2048,1280,5610.183,5657.896,5528.232,-1.7176
mixed,8,4,0.5,4.0,2048,1024,1024,4096,2560,5745.321,6011.623,5719.273,-0.0978
mixed,8,4,0.5,4.0,2048,1024,2048,8192,5120,6152.839,6664.708,6087.107,-0.1284
mixed,8,4,0.5,4.0,2048,1024,4096,16384,10240,6933.604,7973.659,6976.931,0.0417
mixed,8,4,0.5,4.0,2048,2048,128,512,320,7501.215,7541.279,7506.429,0.1301
mixed,8,4,0.5,4.0,2048,2048,256,1024,640,7556.445,7592.956,7523.452,-0.9036
mixed,8,4,0.5,4.0,2048,2048,512,2048,1280,7637.247,7768.732,7635.808,-0.0109
mixed,8,4,0.5,4.0,2048,2048,1024,4096,2560,8498.973,8151.164,7868.637,
mixed,8,4,0.5,4.0,2048,2048,2048,8192,5120,8261.754,8773.401,8297.915,0.0707
mixed,8,4,0.5,4.0,2048,2048,4096,16384,10240,9146.875,10186.483,9197.398,0.0486
mixed,8,4,0.5,4.0,2048,4096,128,512,320,11970.345,12027.531,11996.301,0.4539
mixed,8,4,0.5,4.0,2048,4096,256,1024,640,12050.346,12125.549,11995.338,-0.7315
mixed,8,4,0.5,4.0,2048,4096,512,2048,1280,12173.038,12284.872,12157.898,-0.1354
mixed,8,4,0.5,4.0,2048,4096,1024,4096,2560,12393.771,12641.065,12408.269,0.0586
mixed,8,4,0.5,4.0,2048,4096,2048,8192,5120,12751.431,13274.826,12826.12,0.1427
mixed,8,4,0.5,4.0,2048,4096,4096,16384,10240,13693.955,14730.846,13690.885,-0.003
mixed,8,4,0.5,4.0,2048,8192,128,512,320,20781.827,20762.211,20828.931,
mixed,8,4,0.5,4.0,2048,8192,256,1024,640,20866.311,20815.396,20767.498,
mixed,8,4,0.5,4.0,2048,8192,512,2048,1280,21019.263,21133.928,20845.732,-1.5134
mixed,8,4,0.5,4.0,2048,8192,1024,4096,2560,21172.994,21532.323,21226.691,0.1494
mixed,8,4,0.5,4.0,2048,8192,2048,8192,5120,21735.045,22161.019,21779.141,0.1035
mixed,8,4,0.5,4.0,2048,8192,4096,16384,10240,22633.211,23707.123,22638.591,0.005
pure,8,6,0.75,4.0,0,0,128,512,416,115.744,137.055,124.927,0.4309
pure,8,6,0.75,4.0,0,0,256,1024,832,191.2,227.359,204.194,0.3594
pure,8,6,0.75,4.0,0,0,512,2048,1664,396.893,470.942,458.975,0.8384
pure,8,6,0.75,4.0,0,0,1024,4096,3328,719.933,870.397,853.598,0.8884
pure,8,6,0.75,4.0,0,0,2048,8192,6656,1375.738,1670.651,1642.617,0.9049
pure,8,6,0.75,4.0,0,0,4096,16384,13312,2676.244,3273.33,3215.282,0.9028
mixed,8,6,0.75,4.0,16,0,128,512,416,167.133,190.462,188.159,0.9013
mixed,8,6,0.75,4.0,16,0,256,1024,832,252.957,297.181,290.304,0.8445
mixed,8,6,0.75,4.0,16,0,512,2048,1664,415.165,492.798,487.808,0.9357
mixed,8,6,0.75,4.0,16,0,1024,4096,3328,741.727,893.692,886.46,0.9524
mixed,8,6,0.75,4.0,16,0,2048,8192,6656,1392.859,1700.823,1673.079,0.9099
mixed,8,6,0.75,4.0,16,0,4096,16384,13312,2693.618,3288.818,3247.09,0.9299
mixed,8,6,0.75,4.0,16,512,128,512,416,219.041,255.553,242.654,0.6467
mixed,8,6,0.75,4.0,16,512,256,1024,832,306.106,348.607,344.764,0.9096
mixed,8,6,0.75,4.0,16,512,512,2048,1664,472.799,549.568,547.359,0.9712
mixed,8,6,0.75,4.0,16,512,1024,4096,3328,805.18,956.634,953.629,0.9802
mixed,8,6,0.75,4.0,16,512,2048,8192,6656,1471.162,1768.312,1749.018,0.9351
mixed,8,6,0.75,4.0,16,512,4096,16384,13312,2800.723,3402.544,3359.668,0.9288
mixed,8,6,0.75,4.0,16,1024,128,512,416,244.928,267.678,265.822,0.9184
mixed,8,6,0.75,4.0,16,1024,256,1024,832,332.096,369.504,371.774,1.0607
mixed,8,6,0.75,4.0,16,1024,512,2048,1664,496.159,574.237,572.351,0.9758
mixed,8,6,0.75,4.0,16,1024,1024,4096,3328,829.917,981.596,976.862,0.9688
mixed,8,6,0.75,4.0,16,1024,2048,8192,6656,1495.834,1790.618,1777.494,0.9555
mixed,8,6,0.75,4.0,16,1024,4096,16384,13312,2815.603,3416.368,3376.72,0.934
mixed,8,6,0.75,4.0,16,2048,128,512,416,268.864,291.36,285.12,0.7226
mixed,8,6,0.75,4.0,16,2048,256,1024,832,354.271,390.623,389.182,0.9604
mixed,8,6,0.75,4.0,16,2048,512,2048,1664,518.494,595.038,592.479,0.9666
mixed,8,6,0.75,4.0,16,2048,1024,4096,3328,850.622,1003.323,993.464,0.9354
mixed,8,6,0.75,4.0,16,2048,2048,8192,6656,1511.995,1816.215,1801.078,0.9502
mixed,8,6,0.75,4.0,16,2048,4096,16384,13312,2833.683,3446.064,3407.695,0.9373
mixed,8,6,0.75,4.0,16,4096,128,512,416,321.854,345.245,342.175,0.8688
mixed,8,6,0.75,4.0,16,4096,256,1024,832,412.732,448.061,443.292,0.865
mixed,8,6,0.75,4.0,16,4096,512,2048,1664,570.683,647.485,648.445,1.0125
mixed,8,6,0.75,4.0,16,4096,1024,4096,3328,904.957,1060.155,1048.541,0.9252
mixed,8,6,0.75,4.0,16,4096,2048,8192,6656,1563.227,1866.841,1851.48,0.9494
mixed,8,6,0.75,4.0,16,4096,4096,16384,13312,2890.001,3497.618,3456.88,0.933
mixed,8,6,0.75,4.0,16,8192,128,512,416,427.806,449.117,443.488,0.7359
mixed,8,6,0.75,4.0,16,8192,256,1024,832,512.445,553.469,550.203,0.9204
mixed,8,6,0.75,4.0,16,8192,512,2048,1664,677.181,755.677,752.347,0.9576
mixed,8,6,0.75,4.0,16,8192,1024,4096,3328,1012.12,1159.964,1152.187,0.9474
mixed,8,6,0.75,4.0,16,8192,2048,8192,6656,1672.984,1975.225,1950.52,0.9183
mixed,8,6,0.75,4.0,16,8192,4096,16384,13312,2990.129,3602.323,3570.194,0.9475
mixed,8,6,0.75,4.0,32,0,128,512,416,205.759,229.792,229.248,0.9774
mixed,8,6,0.75,4.0,32,0,256,1024,832,292.83,334.43,333.728,0.9831
mixed,8,6,0.75,4.0,32,0,512,2048,1664,459.679,536.801,537.664,1.0112
mixed,8,6,0.75,4.0,32,0,1024,4096,3328,791.613,943.388,935.29,0.9466
mixed,8,6,0.75,4.0,32,0,2048,8192,6656,1455.033,1762.487,1737.688,0.9193
mixed,8,6,0.75,4.0,32,0,4096,16384,13312,2773.458,3381.203,3335.6,0.925
mixed,8,6,0.75,4.0,32,512,128,512,416,269.439,290.434,283.997,0.6934
mixed,8,6,0.75,4.0,32,512,256,1024,832,355.998,394.206,391.325,0.9246
mixed,8,6,0.75,4.0,32,512,512,2048,1664,516.223,596.032,591.261,0.9402
mixed,8,6,0.75,4.0,32,512,1024,4096,3328,852.602,1002.749,986.747,0.8934
mixed,8,6,0.75,4.0,32,512,2048,8192,6656,1509.306,1817.495,1795.929,0.93
mixed,8,6,0.75,4.0,32,512,4096,16384,13312,2839.027,3446.67,3402.512,0.9273
mixed,8,6,0.75,4.0,32,1024,128,512,416,335.582,358.335,352.093,0.7257
mixed,8,6,0.75,4.0,32,1024,256,1024,832,420.06,458.336,454.653,0.9038
mixed,8,6,0.75,4.0,32,1024,512,2048,1664,587.102,658.396,660.159,1.0247
mixed,8,6,0.75,4.0,32,1024,1024,4096,3328,917.53,1070.557,1054.109,0.8925
mixed,8,6,0.75,4.0,32,1024,2048,8192,6656,1580.762,1879.29,1867.735,0.9613
mixed,8,6,0.75,4.0,32,1024,4096,16384,13312,2897.011,3497.073,3461.748,0.9411
mixed,8,6,0.75,4.0,32,2048,128,512,416,376.221,397.823,392.35,0.7466
mixed,8,6,0.75,4.0,32,2048,256,1024,832,459.391,496.637,493.085,0.9046
mixed,8,6,0.75,4.0,32,2048,512,2048,1664,620.38,697.693,693.182,0.9417
mixed,8,6,0.75,4.0,32,2048,1024,4096,3328,953.596,1109.307,1091.449,0.8853
mixed,8,6,0.75,4.0,32,2048,2048,8192,6656,1615.739,1916.953,1901.369,0.9483
mixed,8,6,0.75,4.0,32,2048,4096,16384,13312,2935.859,3547.987,3506.032,0.9315
mixed,8,6,0.75,4.0,32,4096,128,512,416,484.735,505.022,498.078,0.6577
mixed,8,6,0.75,4.0,32,4096,256,1024,832,569.21,604.96,602.909,0.9426
mixed,8,6,0.75,4.0,32,4096,512,2048,1664,730.301,805.628,809.821,1.0557
mixed,8,6,0.75,4.0,32,4096,1024,4096,3328,1058.812,1217.978,1200.669,0.8913
mixed,8,6,0.75,4.0,32,4096,2048,8192,6656,1723.641,2017.655,2003.928,0.9533
mixed,8,6,0.75,4.0,32,4096,4096,16384,13312,3041.811,3655.15,3603.185,0.9153
mixed,8,6,0.75,4.0,32,8192,128,512,416,689.692,715.868,709.534,0.758
mixed,8,6,0.75,4.0,32,8192,256,1024,832,777.918,814.557,806.107,0.7694
mixed,8,6,0.75,4.0,32,8192,512,2048,1664,941.083,1021.658,1002.684,0.7645
mixed,8,6,0.75,4.0,32,8192,1024,4096,3328,1270.78,1424.41,1408.823,0.8985
mixed,8,6,0.75,4.0,32,8192,2048,8192,6656,1938.871,2236.6,2212.502,0.9191
mixed,8,6,0.75,4.0,32,8192,4096,16384,13312,3250.001,3860.655,3820.72,0.9346
mixed,8,6,0.75,4.0,64,0,128,512,416,216.77,238.463,237.535,0.9572
mixed,8,6,0.75,4.0,64,0,256,1024,832,301.15,343.55,339.902,0.914
mixed,8,6,0.75,4.0,64,0,512,2048,1664,468.158,544.413,540.539,0.9492
mixed,8,6,0.75,4.0,64,0,1024,4096,3328,797.564,954.62,942.14,0.9205
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,1462.17,1763.159,1745.113,0.94
mixed,8,6,0.75,4.0,64,0,4096,16384,13312,2784.916,3387.313,3356.114,0.9482
mixed,8,6,0.75,4.0,64,512,128,512,416,353.854,376.896,370.657,0.7292
mixed,8,6,0.75,4.0,64,512,256,1024,832,441.374,478.268,478.4,1.0036
mixed,8,6,0.75,4.0,64,512,512,2048,1664,603.2,682.429,675.901,0.9176
mixed,8,6,0.75,4.0,64,512,1024,4096,3328,936.638,1088.826,1078.876,0.9346
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,1593.494,1903.385,1877.016,0.9149
mixed,8,6,0.75,4.0,64,512,4096,16384,13312,2917.653,3522.318,3486.513,0.9408
mixed,8,6,0.75,4.0,64,1024,128,512,416,433.503,455.421,450.397,0.7708
mixed,8,6,0.75,4.0,64,1024,256,1024,832,520.413,559.298,556.734,0.9341
mixed,8,6,0.75,4.0,64,1024,512,2048,1664,683.164,759.004,757.083,0.9747
mixed,8,6,0.75,4.0,64,1024,1024,4096,3328,1011.676,1160.987,1158.683,0.9846
mixed,8,6,0.75,4.0,64,1024,2048,8192,6656,1667.065,1977.718,1951.671,0.9162
mixed,8,6,0.75,4.0,64,1024,4096,16384,13312,2996.692,3600.427,3559.952,0.933
mixed,8,6,0.75,4.0,64,2048,128,512,416,534.815,557.439,550.207,0.6803
mixed,8,6,0.75,4.0,64,2048,256,1024,832,623.418,660.825,655.71,0.8633
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,787.134,859.07,855.324,0.9479
mixed,8,6,0.75,4.0,64,2048,1024,4096,3328,1115.772,1260.602,1251.834,0.9395
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,1774.581,2080.119,2049.686,0.9004
mixed,8,6,0.75,4.0,64,2048,4096,16384,13312,3084.561,3700.94,3652.786,0.9219
mixed,8,6,0.75,4.0,64,4096,128,512,416,738.364,759.613,753.852,0.7289
mixed,8,6,0.75,4.0,64,4096,256,1024,832,822.686,860.156,858.047,0.9437
mixed,8,6,0.75,4.0,64,4096,512,2048,1664,984.186,1065.852,1050.845,0.8162
mixed,8,6,0.75,4.0,64,4096,1024,4096,3328,1317.018,1464.411,1452.282,0.9177
mixed,8,6,0.75,4.0,64,4096,2048,8192,6656,1973.24,2271.602,2262.421,0.9692
mixed,8,6,0.75,4.0,64,4096,4096,16384,13312,3297.075,3903.469,3856.334,0.9223
mixed,8,6,0.75,4.0,64,8192,128,512,416,1133.213,1156.699,1149.05,0.6743
mixed,8,6,0.75,4.0,64,8192,256,1024,832,1218.972,1257.499,1248.954,0.7782
